X	Y
2.993164e-01	9.915574e-01
2.998047e-01	9.917314e-01
3.002930e-01	9.919059e-01
3.007812e-01	9.920811e-01
3.012695e-01	9.922568e-01
3.017578e-01	9.924332e-01
3.022461e-01	9.926102e-01
3.027344e-01	9.927878e-01
3.032227e-01	9.929659e-01
3.037109e-01	9.931447e-01
3.041992e-01	9.933241e-01
3.046875e-01	9.935041e-01
3.051758e-01	9.936847e-01
3.056641e-01	9.938659e-01
3.061523e-01	9.940478e-01
3.066406e-01	9.942302e-01
3.071289e-01	9.944132e-01
3.076172e-01	9.945968e-01
3.081055e-01	9.947811e-01
3.085938e-01	9.949659e-01
3.090820e-01	9.951514e-01
3.095703e-01	9.953374e-01
3.100586e-01	9.955241e-01
3.105469e-01	9.957113e-01
3.110352e-01	9.958992e-01
3.115234e-01	9.960877e-01
3.120117e-01	9.962768e-01
3.125000e-01	9.964665e-01
3.129883e-01	9.966568e-01
3.134766e-01	9.968477e-01
3.139648e-01	9.970392e-01
3.144531e-01	9.972313e-01
3.149414e-01	9.974240e-01
3.154297e-01	9.976173e-01
3.159180e-01	9.978113e-01
3.164062e-01	9.980058e-01
3.168945e-01	9.982009e-01
3.173828e-01	9.983967e-01
3.178711e-01	9.985930e-01
3.183594e-01	9.987900e-01
3.188477e-01	9.989876e-01
3.193359e-01	9.991857e-01
3.198242e-01	9.993845e-01
3.203125e-01	9.995839e-01
3.208008e-01	9.997839e-01
3.212891e-01	9.999845e-01
3.217773e-01	1.000186e+00
3.222656e-01	1.000388e+00
3.227539e-01	1.000590e+00
3.232422e-01	1.000793e+00
3.237305e-01	1.000997e+00
3.242188e-01	1.001201e+00
3.247070e-01	1.001406e+00
3.251953e-01	1.001611e+00
3.256836e-01	1.001817e+00
3.261719e-01	1.002024e+00
3.266602e-01	1.002231e+00
3.271484e-01	1.002439e+00
3.276367e-01	1.002648e+00
3.281250e-01	1.002857e+00
3.286133e-01	1.003066e+00
3.291016e-01	1.003277e+00
3.295898e-01	1.003488e+00
3.300781e-01	1.003699e+00
3.305664e-01	1.003911e+00
3.310547e-01	1.004124e+00
3.315430e-01	1.004337e+00
3.320312e-01	1.004551e+00
3.325195e-01	1.004766e+00
3.330078e-01	1.004981e+00
3.334961e-01	1.005197e+00
3.339844e-01	1.005413e+00
3.344727e-01	1.005630e+00
3.349609e-01	1.005848e+00
3.354492e-01	1.006066e+00
3.359375e-01	1.006285e+00
3.364258e-01	1.006504e+00
3.369141e-01	1.006724e+00
3.374023e-01	1.006945e+00
3.378906e-01	1.007166e+00
3.383789e-01	1.007388e+00
3.388672e-01	1.007610e+00
3.393555e-01	1.007833e+00
3.398438e-01	1.008057e+00
3.403320e-01	1.008281e+00
